data_type,cancer,year,sex,age_group,count,age_specific_rate,asr_2001,asr_2023,asr_who,asr_segi,age_start
Actual,Melanoma of the skin,2016,Males,60-64,991,155.4,,,,,60.0
Actual,Melanoma of the skin,2016,Males,65-69,1229,208.6,,,,,65.0
Actual,Melanoma of the skin,2016,Males,70-74,1145,262.1,,,,,70.0
Actual,Melanoma of the skin,2016,Males,75-79,934,303.1,,,,,75.0
Actual,Melanoma of the skin,2016,Males,80-84,725,358.0,,,,,80.0
Actual,Melanoma of the skin,2016,Males,85-89,481,392.8,,,,,85.0
Actual,Melanoma of the skin,2016,Males,90+,199,350.4,,,,,90.0
Actual,Melanoma of the skin,2016,Males,All ages combined,8497,70.8,65.4,80.6,48.7,43.3,
Actual,Melanoma of the skin,2017,Males,00-04,2,0.2,,,,,0.0
Actual,Melanoma of the skin,2017,Males,05-09,0,0.0,,,,,5.0
Actual,Melanoma of the skin,2017,Males,10-14,1,0.1,,,,,10.0
Actual,Melanoma of the skin,2017,Males,15-19,13,1.7,,,,,15.0
Actual,Melanoma of the skin,2017,Males,20-24,32,3.7,,,,,20.0
Actual,Melanoma of the skin,2017,Males,25-29,101,10.9,,,,,25.0
Actual,Melanoma of the skin,2017,Males,30-34,166,18.2,,,,,30.0
Actual,Melanoma of the skin,2017,Males,35-39,213,25.7,,,,,35.0
Actual,Melanoma of the skin,2017,Males,40-44,325,40.7,,,,,40.0
Actual,Melanoma of the skin,2017,Males,45-49,454,56.1,,,,,45.0
Actual,Melanoma of the skin,2017,Males,50-54,630,83.2,,,,,50.0
Actual,Melanoma of the skin,2017,Males,55-59,919,124.3,,,,,55.0
Actual,Melanoma of the skin,2017,Males,60-64,960,147.9,,,,,60.0
Actual,Melanoma of the skin,2017,Males,65-69,1221,208.1,,,,,65.0
Actual,Melanoma of the skin,2017,Males,70-74,1290,274.5,,,,,70.0
Actual,Melanoma of the skin,2017,Males,75-79,1009,313.9,,,,,75.0
Actual,Melanoma of the skin,2017,Males,80-84,771,367.7,,,,,80.0
Actual,Melanoma of the skin,2017,Males,85-89,493,395.8,,,,,85.0
Actual,Melanoma of the skin,2017,Males,90+,225,378.2,,,,,90.0
Actual,Melanoma of the skin,2017,Males,All ages combined,8825,72.3,66.2,81.7,49.1,43.5,
Actual,Melanoma of the skin,2018,Males,00-04,0,0.0,,,,,0.0
Actual,Melanoma of the skin,2018,Males,05-09,1,0.1,,,,,5.0
Actual,Melanoma of the skin,2018,Males,10-14,3,0.4,,,,,10.0
Actual,Melanoma of the skin,2018,Males,15-19,15,2.0,,,,,15.0
Actual,Melanoma of the skin,2018,Males,20-24,53,6.0,,,,,20.0
Actual,Melanoma of the skin,2018,Males,25-29,88,9.4,,,,,25.0
Actual,Melanoma of the skin,2018,Males,30-34,138,15.0,,,,,30.0
Actual,Melanoma of the skin,2018,Males,35-39,213,24.8,,,,,35.0
Actual,Melanoma of the skin,2018,Males,40-44,300,37.8,,,,,40.0
Actual,Melanoma of the skin,2018,Males,45-49,511,62.0,,,,,45.0
Actual,Melanoma of the skin,2018,Males,50-54,616,81.7,,,,,50.0
Actual,Melanoma of the skin,2018,Males,55-59,855,113.6,,,,,55.0
Actual,Melanoma of the skin,2018,Males,60-64,998,150.9,,,,,60.0
Actual,Melanoma of the skin,2018,Males,65-69,1166,197.6,,,,,65.0
Actual,Melanoma of the skin,2018,Males,70-74,1287,258.1,,,,,70.0
Actual,Melanoma of the skin,2018,Males,75-79,1052,316.1,,,,,75.0
Actual,Melanoma of the skin,2018,Males,80-84,781,358.1,,,,,80.0
Actual,Melanoma of the skin,2018,Males,85-89,497,393.9,,,,,85.0
Actual,Melanoma of the skin,2018,Males,90+,240,384.0,,,,,90.0
Actual,Melanoma of the skin,2018,Males,All ages combined,8814,71.1,64.6,79.8,47.8,42.5,
Actual,Melanoma of the skin,2019,Males,00-04,1,0.1,,,,,0.0
Actual,Melanoma of the skin,2019,Males,05-09,1,0.1,,,,,5.0
Actual,Melanoma of the skin,2019,Males,10-14,3,0.4,,,,,10.0
Actual,Melanoma of the skin,2019,Males,15-19,18,2.3,,,,,15.0
Actual,Melanoma of the skin,2019,Males,20-24,54,6.0,,,,,20.0
Actual,Melanoma of the skin,2019,Males,25-29,83,8.7,,,,,25.0
Actual,Melanoma of the skin,2019,Males,30-34,161,17.2,,,,,30.0
Actual,Melanoma of the skin,2019,Males,35-39,223,25.1,,,,,35.0
Actual,Melanoma of the skin,2019,Males,40-44,289,36.5,,,,,40.0
Actual,Melanoma of the skin,2019,Males,45-49,492,59.2,,,,,45.0
Actual,Melanoma of the skin,2019,Males,50-54,641,84.6,,,,,50.0
Actual,Melanoma of the skin,2019,Males,55-59,799,104.8,,,,,55.0
Actual,Melanoma of the skin,2019,Males,60-64,1056,155.9,,,,,60.0
Actual,Melanoma of the skin,2019,Males,65-69,1217,203.9,,,,,65.0
Actual,Melanoma of the skin,2019,Males,70-74,1425,274.9,,,,,70.0
Actual,Melanoma of the skin,2019,Males,75-79,1118,320.2,,,,,75.0
Actual,Melanoma of the skin,2019,Males,80-84,815,357.8,,,,,80.0
Actual,Melanoma of the skin,2019,Males,85-89,490,381.4,,,,,85.0
Actual,Melanoma of the skin,2019,Males,90+,248,379.6,,,,,90.0
Actual,Melanoma of the skin,2019,Males,All ages combined,9134,72.6,65.2,80.6,48.3,42.9,
Projections,Melanoma of the skin,2020,Males,00-04,0,0.0,,,,,0.0
Projections,Melanoma of the skin,2020,Males,05-09,0,0.0,,,,,5.0
Projections,Melanoma of the skin,2020,Males,10-14,3,0.4,,,,,10.0
Projections,Melanoma of the skin,2020,Males,15-19,13,1.7,,,,,15.0
Projections,Melanoma of the skin,2020,Males,20-24,47,5.4,,,,,20.0
Projections,Melanoma of the skin,2020,Males,25-29,82,8.6,,,,,25.0
Projections,Melanoma of the skin,2020,Males,30-34,146,15.4,,,,,30.0
Projections,Melanoma of the skin,2020,Males,35-39,230,25.1,,,,,35.0
Projections,Melanoma of the skin,2020,Males,40-44,312,38.9,,,,,40.0
Projections,Melanoma of the skin,2020,Males,45-49,522,62.8,,,,,45.0
Projections,Melanoma of the skin,2020,Males,50-54,651,84.4,,,,,50.0
Projections,Melanoma of the skin,2020,Males,55-59,882,114.8,,,,,55.0
Projections,Melanoma of the skin,2020,Males,60-64,1072,153.6,,,,,60.0
Projections,Melanoma of the skin,2020,Males,65-69,1291,211.7,,,,,65.0
Projections,Melanoma of the skin,2020,Males,70-74,1507,278.9,,,,,70.0
Projections,Melanoma of the skin,2020,Males,75-79,1212,329.3,,,,,75.0
Projections,Melanoma of the skin,2020,Males,80-84,883,368.6,,,,,80.0
Projections,Melanoma of the skin,2020,Males,85-89,527,401.4,,,,,85.0
Projections,Melanoma of the skin,2020,Males,90+,261,379.0,,,,,90.0
Projections,Melanoma of the skin,2020,Males,All ages combined,9641,75.7,66.8,82.6,49.4,43.8,
Projections,Melanoma of the skin,2021,Males,00-04,0,0.0,,,,,0.0
Projections,Melanoma of the skin,2021,Males,05-09,0,0.0,,,,,5.0
Projections,Melanoma of the skin,2021,Males,10-14,3,0.4,,,,,10.0
Projections,Melanoma of the skin,2021,Males,15-19,12,1.6,,,,,15.0
Projections,Melanoma of the skin,2021,Males,20-24,46,5.5,,,,,20.0
Projections,Melanoma of the skin,2021,Males,25-29,76,8.3,,,,,25.0
Projections,Melanoma of the skin,2021,Males,30-34,142,15.1,,,,,30.0
Projections,Melanoma of the skin,2021,Males,35-39,232,25.0,,,,,35.0
Projections,Melanoma of the skin,2021,Males,40-44,318,39.0,,,,,40.0
Projections,Melanoma of the skin,2021,Males,45-49,524,64.1,,,,,45.0
Projections,Melanoma of the skin,2021,Males,50-54,679,85.5,,,,,50.0
Projections,Melanoma of the skin,2021,Males,55-59,887,116.3,,,,,55.0
Projections,Melanoma of the skin,2021,Males,60-64,1095,154.0,,,,,60.0
Projections,Melanoma of the skin,2021,Males,65-69,1322,214.1,,,,,65.0
Projections,Melanoma of the skin,2021,Males,70-74,1574,283.8,,,,,70.0
Projections,Melanoma of the skin,2021,Males,75-79,1297,334.4,,,,,75.0
Projections,Melanoma of the skin,2021,Males,80-84,934,373.7,,,,,80.0
Projections,Melanoma of the skin,2021,Males,85-89,551,405.9,,,,,85.0
Projections,Melanoma of the skin,2021,Males,90+,272,372.2,,,,,90.0
Projections,Melanoma of the skin,2021,Males,All ages combined,9964,78.2,67.5,83.4,49.8,44.2,
Projections,Melanoma of the skin,2022,Males,00-04,0,0.0,,,,,0.0
Projections,Melanoma of the skin,2022,Males,05-09,1,0.1,,,,,5.0
Projections,Melanoma of the skin,2022,Males,10-14,3,0.4,,,,,10.0
Projections,Melanoma of the skin,2022,Males,15-19,12,1.5,,,,,15.0
Projections,Melanoma of the skin,2022,Males,20-24,47,5.6,,,,,20.0
Projections,Melanoma of the skin,2022,Males,25-29,73,7.9,,,,,25.0
Projections,Melanoma of the skin,2022,Males,30-34,142,15.0,,,,,30.0
Projections,Melanoma of the skin,2022,Males,35-39,233,24.8,,,,,35.0
Projections,Melanoma of the skin,2022,Males,40-44,326,38.7,,,,,40.0
Projections,Melanoma of the skin,2022,Males,45-49,527,65.7,,,,,45.0
Projections,Melanoma of the skin,2022,Males,50-54,706,86.8,,,,,50.0
Projections,Melanoma of the skin,2022,Males,55-59,885,117.4,,,,,55.0
Projections,Melanoma of the skin,2022,Males,60-64,1121,154.6,,,,,60.0
Projections,Melanoma of the skin,2022,Males,65-69,1357,216.6,,,,,65.0
Projections,Melanoma of the skin,2022,Males,70-74,1587,288.4,,,,,70.0
Projections,Melanoma of the skin,2022,Males,75-79,1428,340.5,,,,,75.0
Projections,Melanoma of the skin,2022,Males,80-84,984,377.3,,,,,80.0
Projections,Melanoma of the skin,2022,Males,85-89,579,409.2,,,,,85.0
Projections,Melanoma of the skin,2022,Males,90+,285,375.9,,,,,90.0
Projections,Melanoma of the skin,2022,Males,All ages combined,10296,79.8,68.2,84.4,50.3,44.7,
Projections,Melanoma of the skin,2023,Males,00-04,1,0.1,,,,,0.0
Projections,Melanoma of the skin,2023,Males,05-09,1,0.1,,,,,5.0
Projections,Melanoma of the skin,2023,Males,10-14,3,0.4,,,,,10.0
Projections,Melanoma of the skin,2023,Males,15-19,14,1.7,,,,,15.0
Projections,Melanoma of the skin,2023,Males,20-24,47,5.6,,,,,20.0
Projections,Melanoma of the skin,2023,Males,25-29,69,7.5,,,,,25.0
Projections,Melanoma of the skin,2023,Males,30-34,140,14.7,,,,,30.0
Projections,Melanoma of the skin,2023,Males,35-39,233,24.7,,,,,35.0
Projections,Melanoma of the skin,2023,Males,40-44,340,39.0,,,,,40.0
Projections,Melanoma of the skin,2023,Males,45-49,532,66.9,,,,,45.0
Projections,Melanoma of the skin,2023,Males,50-54,725,87.8,,,,,50.0
Projections,Melanoma of the skin,2023,Males,55-59,889,118.7,,,,,55.0
Projections,Melanoma of the skin,2023,Males,60-64,1145,154.8,,,,,60.0
Projections,Melanoma of the skin,2023,Males,65-69,1400,219.1,,,,,65.0
Projections,Melanoma of the skin,2023,Males,70-74,1630,293.1,,,,,70.0
Projections,Melanoma of the skin,2023,Males,75-79,1544,345.6,,,,,75.0
Projections,Melanoma of the skin,2023,Males,80-84,1029,382.0,,,,,80.0
Projections,Melanoma of the skin,2023,Males,85-89,609,413.4,,,,,85.0
Projections,Melanoma of the skin,2023,Males,90+,288,374.0,,,,,90.0
Projections,Melanoma of the skin,2023,Males,All ages combined,10639,81.5,68.9,85.2,50.8,45.1,
Actual,Melanoma of the skin,1982,Persons,00-04,0,0.0,,,,,0.0
Actual,Melanoma of the skin,1982,Persons,05-09,2,0.2,,,,,5.0
Actual,Melanoma of the skin,1982,Persons,10-14,11,0.8,,,,,10.0
Actual,Melanoma of the skin,1982,Persons,15-19,69,5.4,,,,,15.0
Actual,Melanoma of the skin,1982,Persons,20-24,144,10.8,,,,,20.0
Actual,Melanoma of the skin,1982,Persons,25-29,211,16.8,,,,,25.0
Actual,Melanoma of the skin,1982,Persons,30-34,288,23.4,,,,,30.0
Actual,Melanoma of the skin,1982,Persons,35-39,286,26.6,,,,,35.0
Actual,Melanoma of the skin,1982,Persons,40-44,299,34.5,,,,,40.0
Actual,Melanoma of the skin,1982,Persons,45-49,290,38.8,,,,,45.0
Actual,Melanoma of the skin,1982,Persons,50-54,312,40.7,,,,,50.0
Actual,Melanoma of the skin,1982,Persons,55-59,365,48.9,,,,,55.0
Actual,Melanoma of the skin,1982,Persons,60-64,333,52.3,,,,,60.0
Actual,Melanoma of the skin,1982,Persons,65-69,340,62.6,,,,,65.0
Actual,Melanoma of the skin,1982,Persons,70-74,257,61.5,,,,,70.0
Actual,Melanoma of the skin,1982,Persons,75-79,172,63.3,,,,,75.0
Actual,Melanoma of the skin,1982,Persons,80-84,97,60.7,,,,,80.0
Actual,Melanoma of the skin,1982,Persons,85-89,37,49.7,,,,,85.0
Actual,Melanoma of the skin,1982,Persons,90+,19,59.8,,,,,90.0
Actual,Melanoma of the skin,1982,Persons,All ages combined,3538,23.3,26.7,29.6,22.5,20.6,
Actual,Melanoma of the skin,1983,Persons,00-04,1,0.1,,,,,0.0
Actual,Melanoma of the skin,1983,Persons,05-09,2,0.2,,,,,5.0
Actual,Melanoma of the skin,1983,Persons,10-14,10,0.7,,,,,10.0
Actual,Melanoma of the skin,1983,Persons,15-19,60,4.7,,,,,15.0
Actual,Melanoma of the skin,1983,Persons,20-24,150,11.1,,,,,20.0
Actual,Melanoma of the skin,1983,Persons,25-29,238,18.7,,,,,25.0
Actual,Melanoma of the skin,1983,Persons,30-34,313,25.3,,,,,30.0
Actual,Melanoma of the skin,1983,Persons,35-39,325,28.5,,,,,35.0
Actual,Melanoma of the skin,1983,Persons,40-44,299,33.6,,,,,40.0
Actual,Melanoma of the skin,1983,Persons,45-49,310,40.4,,,,,45.0
Actual,Melanoma of the skin,1983,Persons,50-54,321,42.7,,,,,50.0
Actual,Melanoma of the skin,1983,Persons,55-59,375,49.8,,,,,55.0
Actual,Melanoma of the skin,1983,Persons,60-64,379,57.2,,,,,60.0
Actual,Melanoma of the skin,1983,Persons,65-69,376,69.2,,,,,65.0
Actual,Melanoma of the skin,1983,Persons,70-74,287,66.3,,,,,70.0
Actual,Melanoma of the skin,1983,Persons,75-79,191,67.2,,,,,75.0
Actual,Melanoma of the skin,1983,Persons,80-84,94,56.6,,,,,80.0
Actual,Melanoma of the skin,1983,Persons,85-89,45,59.2,,,,,85.0
Actual,Melanoma of the skin,1983,Persons,90+,22,66.2,,,,,90.0
Actual,Melanoma of the skin,1983,Persons,All ages combined,3799,24.7,28.1,31.3,23.6,21.6,
Actual,Melanoma of the skin,1984,Persons,00-04,1,0.1,,,,,0.0
Actual,Melanoma of the skin,1984,Persons,05-09,1,0.1,,,,,5.0
Actual,Melanoma of the skin,1984,Persons,10-14,8,0.6,,,,,10.0
Actual,Melanoma of the skin,1984,Persons,15-19,68,5.3,,,,,15.0
Actual,Melanoma of the skin,1984,Persons,20-24,138,10.2,,,,,20.0
Actual,Melanoma of the skin,1984,Persons,25-29,222,17.2,,,,,25.0
Actual,Melanoma of the skin,1984,Persons,30-34,301,24.1,,,,,30.0
Actual,Melanoma of the skin,1984,Persons,35-39,330,27.9,,,,,35.0
Actual,Melanoma of the skin,1984,Persons,40-44,323,34.8,,,,,40.0
Actual,Melanoma of the skin,1984,Persons,45-49,323,40.8,,,,,45.0
Actual,Melanoma of the skin,1984,Persons,50-54,351,47.3,,,,,50.0
Actual,Melanoma of the skin,1984,Persons,55-59,420,55.5,,,,,55.0
Actual,Melanoma of the skin,1984,Persons,60-64,409,59.1,,,,,60.0
Actual,Melanoma of the skin,1984,Persons,65-69,379,70.4,,,,,65.0
Actual,Melanoma of the skin,1984,Persons,70-74,329,72.9,,,,,70.0
Actual,Melanoma of the skin,1984,Persons,75-79,220,74.1,,,,,75.0
Actual,Melanoma of the skin,1984,Persons,80-84,134,77.0,,,,,80.0
Actual,Melanoma of the skin,1984,Persons,85-89,54,69.1,,,,,85.0
Actual,Melanoma of the skin,1984,Persons,90+,30,85.1,,,,,90.0
Actual,Melanoma of the skin,1984,Persons,All ages combined,4044,26.0,29.6,33.2,24.6,22.4,
Actual,Melanoma of the skin,1985,Persons,00-04,0,0.0,,,,,0.0
Actual,Melanoma of the skin,1985,Persons,05-09,1,0.1,,,,,5.0
Actual,Melanoma of the skin,1985,Persons,10-14,11,0.8,,,,,10.0
Actual,Melanoma of the skin,1985,Persons,15-19,58,4.4,,,,,15.0
Actual,Melanoma of the skin,1985,Persons,20-24,159,11.8,,,,,20.0
Actual,Melanoma of the skin,1985,Persons,25-29,265,20.1,,,,,25.0
Actual,Melanoma of the skin,1985,Persons,30-34,340,27.1,,,,,30.0
Actual,Melanoma of the skin,1985,Persons,35-39,411,33.5,,,,,35.0
Actual,Melanoma of the skin,1985,Persons,40-44,380,39.2,,,,,40.0
Actual,Melanoma of the skin,1985,Persons,45-49,333,40.7,,,,,45.0
Actual,Melanoma of the skin,1985,Persons,50-54,383,52.2,,,,,50.0
Actual,Melanoma of the skin,1985,Persons,55-59,435,57.3,,,,,55.0
Actual,Melanoma of the skin,1985,Persons,60-64,459,64.8,,,,,60.0
Actual,Melanoma of the skin,1985,Persons,65-69,425,77.8,,,,,65.0
Actual,Melanoma of the skin,1985,Persons,70-74,371,79.9,,,,,70.0
Actual,Melanoma of the skin,1985,Persons,75-79,238,76.7,,,,,75.0
Actual,Melanoma of the skin,1985,Persons,80-84,139,77.7,,,,,80.0
Actual,Melanoma of the skin,1985,Persons,85-89,66,78.5,,,,,85.0
Actual,Melanoma of the skin,1985,Persons,90+,31,83.5,,,,,90.0
Actual,Melanoma of the skin,1985,Persons,All ages combined,4512,28.6,32.1,36.0,26.8,24.4,
Actual,Melanoma of the skin,1986,Persons,00-04,1,0.1,,,,,0.0
Actual,Melanoma of the skin,1986,Persons,05-09,2,0.2,,,,,5.0
Actual,Melanoma of the skin,1986,Persons,10-14,13,1.0,,,,,10.0
Actual,Melanoma of the skin,1986,Persons,15-19,83,6.2,,,,,15.0
Actual,Melanoma of the skin,1986,Persons,20-24,159,11.9,,,,,20.0
Actual,Melanoma of the skin,1986,Persons,25-29,228,16.9,,,,,25.0
Actual,Melanoma of the skin,1986,Persons,30-34,344,27.1,,,,,30.0
Actual,Melanoma of the skin,1986,Persons,35-39,431,34.0,,,,,35.0
Actual,Melanoma of the skin,1986,Persons,40-44,393,38.7,,,,,40.0
Actual,Melanoma of the skin,1986,Persons,45-49,375,44.5,,,,,45.0
Actual,Melanoma of the skin,1986,Persons,50-54,382,51.8,,,,,50.0
Actual,Melanoma of the skin,1986,Persons,55-59,449,59.4,,,,,55.0
Actual,Melanoma of the skin,1986,Persons,60-64,483,67.1,,,,,60.0
Actual,Melanoma of the skin,1986,Persons,65-69,460,80.7,,,,,65.0
Actual,Melanoma of the skin,1986,Persons,70-74,387,81.8,,,,,70.0
Actual,Melanoma of the skin,1986,Persons,75-79,264,81.4,,,,,75.0
Actual,Melanoma of the skin,1986,Persons,80-84,158,85.4,,,,,80.0
Actual,Melanoma of the skin,1986,Persons,85-89,58,64.1,,,,,85.0
Actual,Melanoma of the skin,1986,Persons,90+,36,92.6,,,,,90.0
Actual,Melanoma of the skin,1986,Persons,All ages combined,4709,29.4,32.8,36.8,27.3,25.0,
Actual,Melanoma of the skin,1987,Persons,00-04,2,0.2,,,,,0.0
Actual,Melanoma of the skin,1987,Persons,05-09,1,0.1,,,,,5.0
Actual,Melanoma of the skin,1987,Persons,10-14,12,0.9,,,,,10.0
Actual,Melanoma of the skin,1987,Persons,15-19,91,6.6,,,,,15.0
Actual,Melanoma of the skin,1987,Persons,20-24,182,13.7,,,,,20.0
Actual,Melanoma of the skin,1987,Persons,25-29,332,24.1,,,,,25.0
Actual,Melanoma of the skin,1987,Persons,30-34,406,31.3,,,,,30.0
Actual,Melanoma of the skin,1987,Persons,35-39,488,38.7,,,,,35.0
Actual,Melanoma of the skin,1987,Persons,40-44,502,45.7,,,,,40.0
Actual,Melanoma of the skin,1987,Persons,45-49,417,48.0,,,,,45.0
Actual,Melanoma of the skin,1987,Persons,50-54,422,56.1,,,,,50.0
Actual,Melanoma of the skin,1987,Persons,55-59,530,70.9,,,,,55.0
Actual,Melanoma of the skin,1987,Persons,60-64,579,80.0,,,,,60.0
Actual,Melanoma of the skin,1987,Persons,65-69,519,87.2,,,,,65.0
Actual,Melanoma of the skin,1987,Persons,70-74,459,95.6,,,,,70.0
Actual,Melanoma of the skin,1987,Persons,75-79,323,96.0,,,,,75.0
Actual,Melanoma of the skin,1987,Persons,80-84,190,97.9,,,,,80.0
Actual,Melanoma of the skin,1987,Persons,85-89,80,85.8,,,,,85.0
Actual,Melanoma of the skin,1987,Persons,90+,27,67.1,,,,,90.0
Actual,Melanoma of the skin,1987,Persons,All ages combined,5562,34.2,37.8,42.3,31.5,28.8,
Actual,Melanoma of the skin,1988,Persons,00-04,0,0.0,,,,,0.0
Actual,Melanoma of the skin,1988,Persons,05-09,2,0.2,,,,,5.0
Actual,Melanoma of the skin,1988,Persons,10-14,9,0.7,,,,,10.0
Actual,Melanoma of the skin,1988,Persons,15-19,108,7.7,,,,,15.0
Actual,Melanoma of the skin,1988,Persons,20-24,196,14.8,,,,,20.0
Actual,Melanoma of the skin,1988,Persons,25-29,343,24.4,,,,,25.0
Actual,Melanoma of the skin,1988,Persons,30-34,414,31.3,,,,,30.0
Actual,Melanoma of the skin,1988,Persons,35-39,488,38.3,,,,,35.0
Actual,Melanoma of the skin,1988,Persons,40-44,530,45.4,,,,,40.0
Actual,Melanoma of the skin,1988,Persons,45-49,510,56.9,,,,,45.0
Actual,Melanoma of the skin,1988,Persons,50-54,469,60.8,,,,,50.0
Actual,Melanoma of the skin,1988,Persons,55-59,539,73.0,,,,,55.0
Actual,Melanoma of the skin,1988,Persons,60-64,587,80.3,,,,,60.0
Actual,Melanoma of the skin,1988,Persons,65-69,600,96.5,,,,,65.0
Actual,Melanoma of the skin,1988,Persons,70-74,494,102.9,,,,,70.0
Actual,Melanoma of the skin,1988,Persons,75-79,374,107.2,,,,,75.0
Actual,Melanoma of the skin,1988,Persons,80-84,200,98.6,,,,,80.0
Actual,Melanoma of the skin,1988,Persons,85-89,119,123.4,,,,,85.0
Actual,Melanoma of the skin,1988,Persons,90+,34,82.4,,,,,90.0
Actual,Melanoma of the skin,1988,Persons,All ages combined,6019,36.4,40.2,45.2,33.3,30.5,
Actual,Melanoma of the skin,1989,Persons,00-04,1,0.1,,,,,0.0
Actual,Melanoma of the skin,1989,Persons,05-09,1,0.1,,,,,5.0
Actual,Melanoma of the skin,1989,Persons,10-14,19,1.5,,,,,10.0
Actual,Melanoma of the skin,1989,Persons,15-19,83,5.9,,,,,15.0
Actual,Melanoma of the skin,1989,Persons,20-24,174,13.0,,,,,20.0
Actual,Melanoma of the skin,1989,Persons,25-29,260,18.3,,,,,25.0
Actual,Melanoma of the skin,1989,Persons,30-34,353,26.0,,,,,30.0
Actual,Melanoma of the skin,1989,Persons,35-39,452,34.9,,,,,35.0
Actual,Melanoma of the skin,1989,Persons,40-44,521,42.9,,,,,40.0
Actual,Melanoma of the skin,1989,Persons,45-49,477,50.8,,,,,45.0
Actual,Melanoma of the skin,1989,Persons,50-54,424,53.3,,,,,50.0
Actual,Melanoma of the skin,1989,Persons,55-59,470,64.2,,,,,55.0
Actual,Melanoma of the skin,1989,Persons,60-64,634,86.2,,,,,60.0
Actual,Melanoma of the skin,1989,Persons,65-69,617,94.9,,,,,65.0
Actual,Melanoma of the skin,1989,Persons,70-74,480,100.4,,,,,70.0
Actual,Melanoma of the skin,1989,Persons,75-79,389,106.7,,,,,75.0
Actual,Melanoma of the skin,1989,Persons,80-84,237,112.4,,,,,80.0
Actual,Melanoma of the skin,1989,Persons,85-89,89,88.4,,,,,85.0
Actual,Melanoma of the skin,1989,Persons,90+,43,101.2,,,,,90.0
Actual,Melanoma of the skin,1989,Persons,All ages combined,5726,34.1,37.4,42.5,30.8,28.1,
Actual,Melanoma of the skin,1990,Persons,00-04,1,0.1,,,,,0.0
Actual,Melanoma of the skin,1990,Persons,05-09,3,0.2,,,,,5.0
Actual,Melanoma of the skin,1990,Persons,10-14,10,0.8,,,,,10.0
Actual,Melanoma of the skin,1990,Persons,15-19,89,6.3,,,,,15.0
Actual,Melanoma of the skin,1990,Persons,20-24,167,12.3,,,,,20.0
Actual,Melanoma of the skin,1990,Persons,25-29,256,18.0,,,,,25.0
Actual,Melanoma of the skin,1990,Persons,30-34,334,24.0,,,,,30.0
Actual,Melanoma of the skin,1990,Persons,35-39,438,33.4,,,,,35.0
Actual,Melanoma of the skin,1990,Persons,40-44,521,41.4,,,,,40.0
Actual,Melanoma of the skin,1990,Persons,45-49,485,49.4,,,,,45.0
Actual,Melanoma of the skin,1990,Persons,50-54,479,58.3,,,,,50.0
Actual,Melanoma of the skin,1990,Persons,55-59,471,64.9,,,,,55.0
Actual,Melanoma of the skin,1990,Persons,60-64,602,81.5,,,,,60.0
Actual,Melanoma of the skin,1990,Persons,65-69,590,89.1,,,,,65.0
Actual,Melanoma of the skin,1990,Persons,70-74,559,114.4,,,,,70.0
Actual,Melanoma of the skin,1990,Persons,75-79,439,117.0,,,,,75.0
Actual,Melanoma of the skin,1990,Persons,80-84,234,106.3,,,,,80.0
Actual,Melanoma of the skin,1990,Persons,85-89,113,110.1,,,,,85.0
Actual,Melanoma of the skin,1990,Persons,90+,47,105.5,,,,,90.0
Actual,Melanoma of the skin,1990,Persons,All ages combined,5838,34.2,37.7,43.0,30.7,28.0,
Actual,Melanoma of the skin,1991,Persons,00-04,1,0.1,,,,,0.0
Actual,Melanoma of the skin,1991,Persons,05-09,2,0.2,,,,,5.0
Actual,Melanoma of the skin,1991,Persons,10-14,23,1.9,,,,,10.0
Actual,Melanoma of the skin,1991,Persons,15-19,111,8.1,,,,,15.0
Actual,Melanoma of the skin,1991,Persons,20-24,159,11.4,,,,,20.0
